[00:01:41] Lobby Version: 0.6
[00:01:41] Lijiang Tower,Team 1,Team 2,1
[00:01:41] AK47H,Krawi,Foreshadow,TR33,Paintbrush,cjay,jishua,Soko,Thunda,Doomed,Vega,mozser
[00:01:47] 107.92,Foreshadow,Reaper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,AK47H,(20.11, 96.00, 136.91),Team 1,0,7.33,250,0,0,0,0,0,0,0,0,0,2
[00:01:47] 107.92,Soko,D.Va,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TR33,(-20.64, 96.66, 135.35),Team 2,1.29,0,600,0,0,0,0,0,100,0,0,0,1
[00:01:47] 107.92,TR33,Sombra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,jishua,(13.45, 95.57, 132.86),Team 1,0,3.22,200,0,0,0,0,0,0,0,0,0,3
[00:01:47] 107.92,cjay,Moira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,AK47H,(21.41, 95.82, 138.05),Team 1,1.77,0,200,0,0,0,0,100,0,0,0,0,5
[00:01:47] 107.92,Paintbrush,Lúcio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Soko,(12.48, 97.89, 132.83),Team 1,0,9.76,200,0,0,0,0,0,0,0,0,0,4
[00:01:48] 108.91,0,0
[00:01:48] 108.93,Doomed,Reaper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,AK47H,(-17.63, 95.73, 132.33),Team 2,0,6.32,250,0,0,0,0,0,0,0,0,0,3
[00:01:48] 108.93,Thunda,Sombra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,AK47H,(-18.07, 96.65, 133.45),Team 2,0,3.99,200,0,0,0,0,0,0,0,0,0,2
[00:01:48] 108.93,jishua,Reinhardt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Krawi,(-3.74, 95.12, 128.68),Team 2,7.73,5.90,500,0,0,0,0,0,0,0,0,0,0
[00:01:48] 108.93,Vega,Lúcio,15,0,0,0.60,0,0,0,0,0,0,0,0,0,0,0,1,AK47H,(-10.68, 97.09, 123.77),Team 2,0,8.61,200,0,0,0,0,0,0,0,0,1,4
